,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ANAPC11,22.3194691046485,-0.0318455591150104,0.249387028259059,0.750618254295134,0.687076851851825,0.999822123505485
ANAPC13,13.2555505970033,-0.64941349499634,0.339770282596359,3.71587533311427,0.155994010522356,0.991327281899898
ANAPC15,7.61258215042899,0.316495834065954,0.415239386000124,0.810990319550463,0.666646632522987,0.999822123505485
ANAPC16,22.9539848249902,-0.305360305150599,0.24309843110219,1.59465083479839,0.450532340093561,0.999822123505485
ANAPC5,21.1882792329949,-0.326496948264042,0.258338249934278,1.6511594271095,0.437981015323761,0.999822123505485
ANAPC7,18.6684664944859,-0.131616431704668,0.274462279439062,0.558377540256991,0.75639710455879,0.999822123505485
ANGEL2,4.81544468184787,-0.424150087584582,0.538645235498745,0.659827908734286,0.718985596341024,0.999822123505485
ANKFY1,4.97523249784378,0.649438314552693,0.577709753651281,2.13151746513778,0.344466397716937,0.999822123505485
ANKHD1,17.8423395708445,0.366159146735952,0.292817683697583,1.65896389398524,0.436275241489003,0.999822123505485
ANKHD1-EIF4EBP3,4.81383955005859,-0.104702686525353,0.525952824775461,0.167795852116491,0.919525110857588,0.999822123505485
ANKIB1,10.9167574876469,0.267271179107522,0.365038503214871,1.33862306469131,0.512060993890423,0.999822123505485
ANKLE2,16.8518943863026,0.331151749952122,0.301570680095021,2.0376518328783,0.361018557396808,0.999822123505485
ANKMY2,4.97142980297771,-0.0333317393460094,0.503975469013265,0.022675248567495,0.988726404372389,0.999822123505485
ANKRD10,15.8770265949472,0.127136566833037,0.333926616211013,0.396769785885013,0.82005415932917,0.999822123505485
ANKRD11,5.5601131216488,0.198762442474198,0.495303556147031,0.287249349810288,0.86621279845635,0.999822123505485
ANKRD12,11.2841128720743,0.472291185557451,0.354776808532848,1.93021214364602,0.380942790299993,0.999822123505485
ANKRD13C,4.73761988518892,-0.0569748971833861,0.535673325276423,0.0813299487899712,0.960150751155432,0.999822123505485
ANKRD17,7.14509071903089,0.258133213855137,0.439973031888125,0.345052140138307,0.841536349614967,0.999822123505485
ANKRD27,5.29824292064259,0.0260004120369272,0.490211594362938,0.0268692598898852,0.986655211915195,0.999822123505485
ANKRD28,7.3542108554952,0.0921034577484797,0.424512419997871,0.432596314197575,0.805495101983913,0.999822123505485
ANKRD40,7.43228881515794,-0.254221681998274,0.431207165647446,0.362875246389983,0.834070270319501,0.999822123505485
ANKS1A,6.52318575597085,0.404020593139055,0.488726277885908,0.781037834020353,0.676705629310564,0.999822123505485
ANLN,38.5203183204576,1.09779676487703,0.228976997831046,23.2754939142901,8.82654449248649e-06,0.000455389854832693
ANO10,4.84753838440009,-0.0897255942945053,0.539568067918551,0.0273884000834599,0.986399138962221,0.999822123505485
ANO6,5.13628811523711,-0.325103508281837,0.51718461081499,0.534176381220881,0.765605549267259,0.999822123505485
ANP32A,20.821231076955,0.144450199746861,0.259582181746803,2.01240563118162,0.365604615294554,0.999822123505485
ANP32B,8.81082486100808,0.255092599098026,0.383117768917208,0.441819729925705,0.801788946309757,0.999822123505485
ANP32E,12.6083332214289,1.04159897262054,0.341090706265115,9.36421928230864,0.00925945913150814,0.166287867824842
ANTKMT,10.4180432104411,-0.0727761344360867,0.366306063683298,0.936322116482941,0.626152668488317,0.999822123505485
ANXA1,154.860601432078,-0.881248008312274,0.10843654203218,70.3280734632292,5.35122098460107e-16,1.12338735704315e-13
ANXA11,153.976224152947,-0.0499832864546669,0.129902488780967,0.148842977787822,0.928280351515259,0.999822123505485
ANXA2,863.944768325712,-0.706554440879262,0.117901802789453,35.537037588261,1.91968661204058e-08,1.55827361254707e-06
ANXA2P2,23.0863544962582,-0.681873929685895,0.255419507109854,7.23496937183,0.02685012813152,0.34558896419597
ANXA3,43.3709710027574,-0.611109267357474,0.182336045415137,11.7629511806491,0.00279066435806612,0.0679582584476262
ANXA4,193.525475665961,-0.111827322309458,0.175261442333247,0.401742976810183,0.818017549539229,0.999822123505485
ANXA5,77.6171015604156,-0.773508684131156,0.1715726724397,20.4682079654536,3.59240351850171e-05,0.00164276354767801
ANXA7,39.8546259384414,-0.136479590006482,0.192624279887585,0.553856744303737,0.758108796867567,0.999822123505485
AOPEP,9.58865083757539,0.0952865619831847,0.372612250001106,0.146849120828961,0.929206242081233,0.999822123505485
AP000944.4,11.9490979228288,-1.40538474863661,3.29406542413291,0.962690854165629,0.617951423674138,0.999822123505485
AP001160.5,13.6969385763944,-0.507587581929693,1.10004524815615,0.305388986294389,0.858391926372609,0.999822123505485
AP003108.2,6.79588615627523,-0.0543539517253829,0.54188037847899,1.05491788222677,0.590102551483216,0.999822123505485
AP1AR,4.90128857232229,-0.426020908474559,0.524622381536493,0.700053828864299,0.704669123694167,0.999822123505485
AP1B1,10.8091006498433,0.348997312159575,0.355132821203618,1.015375177025,0.601885778424202,0.999822123505485
AP1G1,16.2622944330783,0.395493855915293,0.291403215844524,1.84449505397986,0.397624364565101,0.999822123505485
AP1G2,14.4683212916286,-0.0994015532821864,0.311856665279097,0.102810928087557,0.949893444802825,0.999822123505485
AP1M2,14.9683228233972,-0.291806775792656,0.305222962077595,0.915589472772005,0.632677328514876,0.999822123505485
AP1S1,10.8665338743715,-0.316166311579983,0.352126339023369,0.80993979929638,0.666996887397284,0.999822123505485
AP1S2,8.95037351365549,0.156077086926984,0.384107557246302,0.333042527009717,0.846604814958452,0.999822123505485
AP1S3,17.432015374775,-1.17842106405058,0.303211304843695,17.2435641355982,0.000180138948671724,0.00676966616983615
AP2A1,6.34849592527903,0.0440960635595677,0.457874146795502,0.0219438504355907,0.989088046817072,0.999822123505485
AP2A2,4.91022996883067,0.0398757778990417,0.506094540323548,0.446336543827933,0.799980223764636,0.999822123505485
AP2B1,36.1896622273435,-0.0283663520502289,0.196754869458814,0.192898312641802,0.908056065337261,0.999822123505485
AP2M1,115.895277065986,-0.284677892065785,0.149311991074209,3.74141269600524,0.154014835313667,0.983691185042896
AP2S1,33.5737224035195,0.0992379073284589,0.207974329105767,0.308722492376326,0.856962390691402,0.999822123505485
AP3B1,11.5823054353267,0.258813037847246,0.341435688604166,0.814371470355901,0.665520568240222,0.999822123505485
AP3D1,6.0457037829621,-0.127087818722019,0.459990837885313,0.244510513522016,0.884922457230988,0.999822123505485
AP3M1,9.43862459199104,0.16962846107161,0.386444263373991,0.417430578331199,0.811626281547055,0.999822123505485
AP3M2,5.72163686831346,-0.591087896784655,0.49477658793356,1.46011701350075,0.481880795985997,0.999822123505485
AP3S1,11.9438246865734,0.036054788216653,0.332108474735636,0.0156084246169144,0.992226161490535,0.999822123505485
AP3S2,14.8103043937963,-0.0178086775313998,0.298599567487865,0.152160272510741,0.926741937955015,0.999822123505485
AP5M1,5.59406415098384,0.0487734304556332,0.47945789873138,0.0327603996946095,0.983753226118207,0.999822123505485
AP5Z1,6.58707372251582,0.319358453406595,0.518769745548068,0.448669026512782,0.799047797577228,0.999822123505485
APC,6.16461641239764,0.0694251992749246,0.458198490401105,0.0400993774384091,0.980149969700133,0.999822123505485
APEH,34.6615402383226,-0.127435927749465,0.208758444045963,0.915434290730865,0.632726420499011,0.999822123505485
APEX1,55.8504179422485,-0.183368951941542,0.170079920587119,1.25864385179975,0.532953060179502,0.999822123505485
APEX2,5.12437420411237,-0.427201477680062,0.506374699237405,0.772445973737938,0.67961896267809,0.999822123505485
APH1A,39.1538231872742,0.145608443210024,0.189891905207613,1.51800839663258,0.46813236197625,0.999822123505485
API5,17.6181369830421,0.128889735562901,0.274968475569915,0.244258728497449,0.885033869355134,0.999822123505485
APIP,13.434588952903,0.0180773492192659,0.313759288666492,0.00712434586198185,0.996444164080261,0.999822123505485
APLP2,62.1356135032305,-0.123115239641772,0.152138206140616,0.700286388810142,0.704587189551288,0.999822123505485
APMAP,5.707911355403,-0.0495410491518299,0.479070043825589,0.136437861577917,0.934055957582881,0.999822123505485
APOBEC3B,10.1046019964364,1.82818745538749,0.405668311915661,22.2200633569309,1.49614797211855e-05,0.0007345603914724
APOL1,45.4647495983839,0.827832479850439,0.414410020890402,3.7943454991979,0.149992085501844,0.968347631532587
APOL2,35.1653585499608,0.916544250218242,0.417535676666473,8.5160347304102,0.0141503295529198,0.226108153066079
APOL6,11.5807985214391,2.3209649443004,0.679662029125789,17.5702862489706,0.000152989215729329,0.00585785122868021
APOO,5.29842755821069,0.130118380187472,0.548360629183406,0.392142046767987,0.821953854660794,0.999822123505485
APP,63.8982677032893,-0.161679509787455,0.148007041364588,1.36167899701965,0.506191866626626,0.999822123505485
APPL1,4.85518854155602,0.0308350507408808,0.524423981906827,0.155083931428841,0.925388189005297,0.999822123505485
APPL2,5.27459609462431,-0.102976873529197,0.505975652812171,0.201628102548639,0.904101133710012,0.999822123505485
APRT,57.4868180697456,0.00190878124594626,0.174221386508673,1.22640825383507,0.541612690089342,0.999822123505485
APTX,10.8817767125989,-0.086902762484134,0.361828181480616,0.0680787777768685,0.966533433210147,0.999822123505485
AQP5,10.1713285217589,-0.272581753564186,0.359355160725457,3.25046733721047,0.196865668503064,0.999822123505485
ARAP1,5.32275223005082,0.0922590631713689,0.504206380697517,0.0496868393715957,0.975462638317456,0.999822123505485
ARAP2,5.73441002820644,0.867444366853448,0.594046712874923,5.05365409099308,0.0799121761466796,0.692041718891871
ARCN1,16.9593392275779,0.0458631273039743,0.278831092676173,0.317872753972928,0.853050630894478,0.999822123505485
AREG,63.9222779659734,0.294934178305353,0.325333225181845,0.953339344094474,0.620847578734453,0.999822123505485
AREL1,6.23761891409297,0.324701882730427,0.476684096947383,0.548682373083082,0.760072704439134,0.999822123505485
ARF1,89.0507992455741,0.0354311905403592,0.141962008185116,0.821794541877907,0.663055043124153,0.999822123505485
ARF3,29.1521592416606,0.249833161430598,0.223860810276415,1.26210415323639,0.532031768276344,0.999822123505485
ARF4,54.5489004423239,0.128495025615855,0.224922055146962,0.718739364555063,0.698116222446577,0.999822123505485
ARF5,29.784760585859,-0.268072664055239,0.22702578009247,1.39541109741158,0.497726002723014,0.999822123505485
ARF6,11.6031094867117,-0.148328999711194,0.342013160949576,0.195180897394486,0.907020299041117,0.999822123505485
ARFGAP1,12.7970739440726,0.0929101561728705,0.324694991415229,0.0825380202234314,0.959570960932918,0.999822123505485
ARFGAP2,17.8735645654952,0.142922736536282,0.276927707823445,0.304692709770926,0.858690817470436,0.999822123505485
ARFGEF1,6.91247001303113,0.174850947294729,0.441854140500829,0.15592484629034,0.924999184450561,0.999822123505485
ARFGEF2,6.64022944079882,0.052286154078641,0.450372121220813,0.09146738877822,0.955296329092045,0.999822123505485
ARFIP1,6.37598241484153,0.23748696203879,0.46298163674588,0.417969881080047,0.811407454909495,0.999822123505485
ARFIP2,21.2286851758105,-0.206840694185518,0.279208617742864,0.632842221726015,0.728752499947952,0.999822123505485
ARFRP1,8.91959963417879,-0.285952282261884,0.389351654230588,0.723860241362793,0.696331025279246,0.999822123505485
ARHGAP1,4.88248518335554,-0.28193997506071,0.531070549311199,0.317581110870691,0.853175033130701,0.999822123505485
ARHGAP11A,4.91677013000134,1.13766158648377,0.52720262754743,4.73421482904556,0.09375151872563,0.750999007896889
ARHGAP12,8.59938218101668,0.107834106786801,0.387596442588607,0.0852716165038387,0.958260317024988,0.999822123505485
ARHGAP18,16.9122791037446,-0.141390772183612,0.293347010682552,0.379524569526161,0.827155738096786,0.999822123505485
ARHGAP21,7.7260212306726,-0.405085850040757,0.428930952792844,0.976364855185892,0.613740899554602,0.999822123505485
ARHGAP26,17.6311422922483,1.17061258305334,0.368958378262465,10.3249689313032,0.00572745233585752,0.115842956214952
ARHGAP27,12.5311399143347,0.00378207634607049,0.340916605343223,0.0140680808361324,0.992990640541375,0.999822123505485
ARHGAP29,16.0333216921458,0.270842673185019,0.294138979965546,1.19986960315862,0.548847418912434,0.999822123505485
ARHGAP32,5.72689508869239,0.30815454613716,0.494712240545273,0.458430166468382,0.795157490066811,0.999822123505485
ARHGAP5,19.5499237986518,-0.189206783595052,0.267507118678652,0.500049440687938,0.778781531086123,0.999822123505485
ARHGAP8,7.51434544123535,0.420116166400876,0.430678958687723,1.35562049992225,0.507727572446936,0.999822123505485
ARHGDIA,24.884399050268,-0.310364516396122,0.250030114894506,1.6649102321766,0.434980047792832,0.999822123505485
ARHGEF1,8.02924374689703,-0.267543105038154,0.414614497582498,0.485563531085994,0.784442687516833,0.999822123505485
ARHGEF2,6.07387080940551,-0.218860152653639,0.4777233018222,0.304851151217655,0.858622794057197,0.999822123505485
ARHGEF28,12.1189085124745,1.50384348990743,0.391941795722264,15.5316861547697,0.000423972027670075,0.0139521173213806
ARID4B,8.36430827389552,1.16945805286026,0.475315181213379,6.21478427157174,0.0447174203721106,0.485066751273166
ARIH1,14.9605550030831,0.307931809541848,0.327033170672808,0.950922102074713,0.621598401800913,0.999822123505485
ARIH2,17.098270184107,0.350147326768185,0.293061222790737,1.49462096391417,0.473638701073588,0.999822123505485
ARL1,20.603726814138,-0.219982546183507,0.258754322403433,0.781297827919502,0.67661766536064,0.999822123505485
ARL14,24.9329036116437,0.401644463225443,0.448566364062916,0.934621158952524,0.626685424553393,0.999822123505485
ARL14EP,4.73827126293291,-0.436711960341474,0.5516581277464,0.641254932144093,0.725693546107186,0.999822123505485
ARL16,7.0471371377377,-0.246517140466631,0.422059128177956,0.912064807121475,0.633793299606128,0.999822123505485
ARL2,24.3787498753689,-0.368208476653807,0.255586459858128,2.41776115345863,0.298531275310239,0.999822123505485
ARL4A,7.6585961903534,0.222067303589243,0.447666033589909,0.251275891262075,0.881934097079931,0.999822123505485
ARL5A,8.13962411704912,0.00764590453697407,0.41103520876431,0.140512190698416,0.932155068757874,0.999822123505485
ARL6IP1,42.4114958861548,0.631557832923311,0.195548121091112,10.5614207527595,0.00508881453475269,0.105736187329605
ARL6IP4,36.2179532644246,-0.0385577532040145,0.216706457724591,0.295926582862201,0.862462774135128,0.999822123505485
ARL6IP5,17.5473955146985,-0.602673746995587,0.29526346238071,4.58575447358619,0.100975513028981,0.783106908688455
ARL6IP6,5.69505439188764,0.292707031131006,0.504769893270792,0.40521492686441,0.816598723381193,0.999822123505485
ARL8A,5.48690996378777,-0.454376978081025,0.498358345250165,0.840606610565935,0.656847564262608,0.999822123505485
ARMC1,4.72467027336826,-0.119654386511018,0.524207332888632,0.354832479398908,0.837431139882179,0.999822123505485
ARMC10,11.4923656436734,-0.33157729344563,0.353364334577573,0.895825416204865,0.638960457668408,0.999822123505485
ARMC6,5.18308623423977,-0.555018499144516,0.5095379607715,1.65165127399595,0.437873318767502,0.999822123505485
ARMC8,20.2740668022993,0.220893866675075,0.278917565850932,0.825731340550902,0.661751169709986,0.999822123505485
ARMCX6,7.46217249558361,-0.222005084892329,0.423487002945506,0.319267486416827,0.852455949578311,0.999822123505485
ARNTL2,14.1550800230481,0.145174571616341,0.324916844616458,2.0406928495391,0.360470042789051,0.999822123505485
ARPC1A,8.48359580437754,-0.0290285842372413,0.404677677969709,0.102358343538178,0.950108422674161,0.999822123505485
ARPC1B,16.0225592859802,0.462320586911144,0.291675138216147,2.95558049531446,0.228141267486658,0.999822123505485
ARPC2,101.649664961551,0.100840368052698,0.132645994457594,0.65407379595726,0.721057136984924,0.999822123505485
ARPC3,77.4029212202548,-0.12158243792858,0.144082932420326,0.804897189134621,0.668680711863998,0.999822123505485
ARPC4,36.53380135541,-0.0526203468158544,0.193802577759607,0.148083870916793,0.928632750384668,0.999822123505485
ARPC5,27.3286951255916,-0.165171150997708,0.219261288441251,0.679877635562789,0.711813871782293,0.999822123505485
ARPP19,21.5215220448261,-0.347708275263442,0.256326697071169,2.04111681422842,0.360393637602763,0.999822123505485
ARRDC1,8.67681854127041,-0.319895738313628,0.406591197302149,0.824994339757673,0.661995070214441,0.999822123505485
ARRDC3,31.3601398107522,2.14249467248101,0.730969999583947,6.89959921755673,0.031751998562365,0.389515895618304
ASAH1,23.2141248433911,-0.436378032410095,0.253400712411211,3.13435581433841,0.208633134412057,0.999822123505485
ASAP2,11.0459874731046,0.610055436402672,0.384673356199911,2.55628199774002,0.278554652839259,0.999822123505485
ASB1,6.09191205821061,-0.391426086190763,0.470389469973659,0.785855297328418,0.675077588584553,0.999822123505485
ASCC1,13.421308772845,0.12755449561404,0.312910050842235,0.617207429289785,0.734471772769681,0.999822123505485
